"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"4984","DDX17",-1.589500226039,0.140254796046913,-0.432183019576577,5,"DDX17",0.00113151467862275,1,1,0.000000137361502459914,0.000620881841002712,1,1,0.00000977374394472097,1,1,0.00996441198246898,1,1,1.01414737503265,1,1,0.946964475454064,0.96370865430459,1,1,1.04259228259208,1,1,0.115808762285524,1,1,0.482733369215361
"9511","ISCA1",1.58935277673264,0.140288062956384,0.432150415791419,6,"ISCA1",1,1,1,0.000173536361061908,0.00787315435658258,1,0.000036452798077055,0.0000000000364955392993339,1,0.00687951132405976,1,0.0000374659346593086,1,1,1,1,1.13391777282565,1.04012930561527,1,0.632146241468914,1.08324736404211,1,1.0345799121572,1,1.08481719992624,1,0.482733369215361
"3116","CCR6",-1.60073883958046,0.140517704737343,-0.451632078749561,4,"CCR6",0.0052951034613595,1,1,0.00000878701729478955,1,NA,1,0.000000000000121619187678238,1,1,0.00517166605891184,1,1,0.988142260054076,1,1,0.925479869749652,1,NA,1,1.07986664977797,1,1,0.655397587998823,1,1,0.483384145766005
"17051","PKIA",-1.58790538415482,0.140614985126328,-0.431830280396516,6,"PKIA",0.00000446001666617919,1,0.00175572251255166,0.00000123091681720965,1,0.00261428905480392,1,0.0000118196580730933,1,1,0.0168134995196663,1,1,0.983555216272355,1,0.82883640025634,0.887711573509842,1,0.961588556627284,1,1.01362319341367,1,1,0.718427476339343,1,1,0.483560310201729
"15171","NIT2",-1.58775061952429,0.140649981257335,-0.431796039773905,7,"NIT2",0.000541633521518832,1,1,0.0154767032163721,1,0.0374822802589386,0.0010697834155492,0.0000150631645379356,1,1,1,0.0105391956744432,0.0272294040882417,0.993949704566685,1,1,0.963088098815314,1,0.989595740460769,1.26088504536366,0.981422269721682,1,1,1,1.02401616841522,0.980257077484022,0.483560310201729
"14319","MRPL38",1.59964070003257,0.140761597908123,0.451385394412323,4,"MRPL38",1,1,NA,0.0000000000452802820017077,1,0.0212750784078569,1,0.0000000872721351397355,1,1,0.00154089871239137,1,1,1,1,NA,1.03876282514466,1,0.984668918324748,1,0.980855536349806,1,1,1.3540197461213,1,1,0.483804627785625
"19139","RPL32",1.58697165677169,0.140826240021578,0.43162367121399,5,"RPL32",0.00000000000000230017111706649,1,1,1,0.000000523315213305789,0.0225229406250609,1,0.0000000294312988840125,1,1,0.0223595954621798,1,1,0.976964094657773,1,1,1,1.02798068309783,0.998007497590757,1,1.02539864439993,1,1,1.08645330249191,1,1,0.483887397309165
"1575","ATP6V0B",1.58640733075621,0.140954053016646,0.431498767842027,7,"ATP6V0B",0.00000147118806214025,1,1,1,0.0000000379477343602209,0.00187060434835598,1,0.000131712812531614,1,1,0.00112878170166325,0.00140284723487535,0.0358411590447176,1.01422953682803,1,1,1,1.1028707187549,1.01175734806048,1,0.992437557806505,1,1,1.35332280779923,1.01426631915843,1.01951927291139,0.484187115602818
"17378","POLR3B",-1.58593351460979,0.141061445105981,-0.431393878026408,5,"POLR3B",1,1,1,0.000000000000498860400473804,0.0317206381037267,0.00588070915456504,1,0.0000085351539277617,1,1,1,0.00258835788874966,1,1,1,1,0.899610791601814,1.04202233572851,0.98038902706682,1,0.986586484549599,1,1,1,0.980950625551273,1,0.48441653428738
"22493","TIFA",-1.59783523149045,0.141163402993815,-0.450979591760337,4,"TIFA",0.0291029691100071,1,NA,0.000000000288369054151459,0.0083893638907812,1,1,1,1,1,1,0.00000248695131744331,1,0.99715176492057,1,NA,0.848731012058822,1.11757606688163,1,1,1,1,1,1,1.04754622686873,1,0.484597762262665
"14157","MNT",1.58534268711192,0.141195458644176,0.431263060615589,6,"MNT",0.00000150474624074881,1,1,0.0000000000000249653529646532,1,1,0.0014035546443416,0.0358213965266024,1,1,0.00310823394858623,0.0000000277859266183338,1,1.0183302542745,1,1,1.15716721297547,1,1,1.20205250552044,0.987504270293532,1,1,1.29338943164801,0.975839235422723,1,0.484597762262665
"24228","VOPP1",1.58456874548893,0.141371175485511,0.431091658035812,7,"VOPP1",0.0001312701019267,1,1,0.0000265163204521691,0.00000597090561591428,0.0305443772457656,1,0.000000000000352012050386162,1,1,0.00483899019291905,0.0175272381852742,1,1.01099088250494,1,1,0.965762407437566,1.10359042013934,0.987286650055061,1,1.10995027128009,1,1,1.14592364741859,0.993061305013261,1,0.484913779894593
"17983","PSMD8",1.58442135543542,0.141404660842149,0.431059010701776,4,"PSMD8",0.00248045128004465,1,1,1,0.0066485583543506,1,1,0.000159942174601903,1,1,0.0181001443702924,1,1,0.994034981625289,1,1,1,1.03117011942099,1,1,1.0065791250885,1,1,1.19881455614777,1,1,0.484913779894593
"25101","ZNF428",1.59651849621493,0.141457082233936,0.450683461813142,4,"ZNF428",0.0117650306704482,1,1,0.0000122897646828082,1,NA,0.0214737470436667,0.00000791948986735141,1,1,1,1,1,0.992613051298202,1,1,1.05170087374145,1,NA,0.850126723732119,0.989898762564512,1,1,1,1,1,0.484913779894593
"479","ADSS2",-1.58418666563439,0.141457994052741,-0.43100702272064,4,"ADSS2",0.00355251323320004,1,1,0.000000000000092258457565683,0.0142566841841257,1,1,0.0000000959169575399718,1,1,1,1,1,0.988786858726711,1,1,0.798805150298177,1.08278059710348,1,1,1.03716943578337,1,1,1,1,1,0.484913779894593
"604","AK1",1.59632248648356,0.141500845741479,0.45063936706362,5,"AK1",1,1,1,0.00000000755561857981572,0.000065892730600702,NA,1,0.0000568642299671735,1,0.00202574749741975,1,1,0.0309921606552676,1,1,1,1.11156958601116,1.14251259285046,NA,1,1.01295873315375,1,1.02317794051714,1,1,0.973922923352791,0.484913779894593
"24833","ZFYVE1",1.59618560332245,0.141531415053895,0.45060857159193,5,"ZFYVE1",1,1,NA,0.00176610320279807,1,0.0133111354619007,1,0.0138534406779436,1,1,0.00144636501040311,0.00181005924680517,1,1,1,NA,1.02534538843029,1,0.989628542709006,1,1.00866436782461,1,1,1.46810248793167,0.986379990075704,1,0.484913779894593
"4080","COA3",1.58329698062254,0.141660334799104,0.430809902627524,6,"COA3",0.00000111773508510313,1,1,0.00777916890973104,0.010075346717358,1,1,0.000419182937436985,1,1,0.000797618539083046,0.00207893045533435,1,0.983356109041674,1,1,1.04092245196873,1.02082545293412,1,1,0.965797751076393,1,1,1.30231461540205,1.01527604317249,1,0.485216133836725
"17903","PRXL2A",-1.59460078651042,0.14188576947108,-0.450251908179632,6,"PRXL2A",1,1,NA,0.000000000158700442626557,0.0028820597904734,0.0411049134804713,1,0.000000000000931679362693396,1,0.0292466875139599,1,0.00260596591385475,1,1,1,NA,0.788772291058127,0.934086571866099,0.971686723392814,1,1.04787306007648,1,0.962337334208795,1,0.979660852052333,1,0.485848803039604
"18006","PSRC1",-1.58140994628008,0.142090341300575,-0.430391603996767,5,"PSRC1",0.00255071592922658,1,1,0.000000623529108794512,1,1,0.00721343939501629,0.0000000731300173703663,1,1,1,0.0248585983386538,1,1.00452463613284,1,1,0.933189498074822,1,1,1.30300310425306,1.01512265132308,1,1,1,1.02255334389137,1,0.486279003484229
"4243","COX6B1",1.58139861912562,0.14209292591333,0.430389092270274,5,"COX6B1",1,1,1,0.00000000285052503579799,0.00000000413129621528262,1,0.0000171507293753441,0.0000000419345366371033,1,1,1,0.000759115909890725,1,1,1,1,1.06722609621641,1.07227691155204,1,0.776839565169303,0.984003154906764,1,1,1,1.00949061637048,1,0.486279003484229
"5837","EHMT1",-1.580789013162,0.142232085582671,-0.430253901168295,4,"EHMT1",1,1,1,0.000000000000242585463424709,0.00369361544717349,1,1,0.000149683889348224,1,1,1,0.00000000259306909576117,1,1,1,1,0.889995018732399,0.871162295832958,1,1,0.990877562685139,1,1,1,0.964203086283574,1,0.486467745940998
"23126","TP53TG1",1.58035894568057,0.142330332298669,0.430158508538428,7,"TP53TG1",0.00386273014992954,1,1,0.000673594231605764,1,0.0467846643874139,1,0.00000000529910670865466,1,1,0.0302412122136971,0.000000722153741385844,0.00110912137197603,0.994783932854797,1,1,1.06255502303791,1,0.989322949637027,1,0.983550371780428,1,1,1.15641220215511,1.04509710868851,0.958537753569982,0.486467745940998
"6671","FANCA",1.59260270099069,0.142333648657369,0.449801931209263,5,"FANCA",1,1,1,0.0000000000324401371494454,0.0472355642203409,NA,1,0.00396392697674356,1,1,1,0.0000463030518320929,0.00195596878985926,1,1,1,1.12688386125624,1.03434739889473,NA,1,1.00785040242573,1,1,1,1.03569196774622,0.955560382408732,0.486467745940998
"4806","CYTH4",-1.58016720409177,0.142374153822041,-0.430115973976224,5,"CYTH4",0.0000548556846224528,1,1,0.00835874959553909,1,1,1,0.000000000201987443639049,1,0.00160214416607345,1,1,0.015998906772077,1.01379326055277,1,1,0.969570906344873,1,1,1,0.97593578939873,1,1.01367398238457,1,1,1.02136528329441,0.486467745940998
"22798","TMEM229B",1.65266554507813,0.142378640184869,0.529784766458267,4,"TMEM229B",NA,1,NA,0.00000186265987314667,1,NA,NA,0.0295710461915659,1,1,1,0.000366222699685663,0.0378435672278366,NA,1,NA,1.07116795944372,1,NA,NA,0.99483834390367,1,1,1,0.981964328435667,0.955549102147851,0.486467745940998
"9245","IL17RC",1.59192217710864,0.142486476682853,0.449648596212099,6,"IL17RC",1,1,1,0.000000000000000523590603156595,0.0000222988474249286,NA,1,0.0000023561765210008,1,0.0356133098702806,1,0.0186360401045508,0.0250909352194028,1,1,1,1.22006725322214,0.897129803711168,NA,1,0.985238779882347,1,1.02398576796526,1,0.987635890546816,1.04737254425445,0.486467745940998
"5168","DHRS4",-1.57946430064161,0.142534899666318,-0.429960022478554,4,"DHRS4",1,1,1,0.000466328167804578,0.000506379386725997,1,0.0159835864726427,0.000210340130909315,1,1,1,1,1,1,1,1,0.96987839317384,0.902563670434104,1,1.14303887519176,0.978265881170021,1,1,1,1,1,0.486467745940998
"19614","SCN3A",-1.59165116183716,0.142547380156549,-0.44958752023649,5,"SCN3A",1,1,1,0.00130271832468323,1,NA,0.0287626586410914,0.000662025083033348,1,1,0.0103368364930559,0.00436790723715028,1,1,1,1,0.904218756816043,1,NA,0.835351140035192,0.992914628821565,1,1,0.263326653306613,1.10136511731045,1,0.486467745940998
"7876","GPAA1",1.57921334944634,0.1425923277419,0.429904335215284,5,"GPAA1",0.0312465485658513,1,1,1,0.00733497112258174,1,1,0.0000000000000923832942856559,1,1,0.0000119982812211345,0.0000381583648827049,1,1.00740764239796,1,1,1,1.05847334852452,1,1,0.979544173383856,1,1,1.3169103794743,0.98341370175389,1,0.486467745940998
"22244","TDRD1",1.59144717352122,0.142593236316087,0.449541545289353,4,"TDRD1",0.029936718620863,1,1,0.000336748806691666,1,NA,1,0.000183075106963055,1,1,0.0315695659247702,1,1,0.991387015312242,1,1,1.06468936997169,1,NA,1,1.02854681040455,1,1,0.977503852080123,1,1,0.486467745940998
"13063","MARS1",-1.57919458520351,0.142596622594775,-0.429900171143433,8,"MARS1",1,1,1,0.0000000000885534355668608,0.000232330367086443,0.0174636223975619,0.0236287636635503,0.00397519298454259,1,1,0.00328430697039323,0.00015941184568905,0.0305024069929432,1,1,1,0.826931601970383,1.12675001252223,0.993334083660919,0.914000232749815,0.989321460583959,1,1,0.81823815270213,0.987232437074422,1.04247930404976,0.486467745940998
"9336","IMP4",1.57882747633185,0.142680671062378,0.429818698563819,4,"IMP4",1,1,1,1,0.00000110738103193525,1,1,0.00000000209833153131895,1,1,0.00982306497192341,0.000298352429655308,1,1,1,1,1,1.0619246344311,1,1,0.982782979004769,1,1,1.1730745348757,0.983808007993294,1,0.486615324692445
"9337","IMPA1",-1.57716505405937,0.143061820321191,-0.429449625269487,6,"IMPA1",0.020019125409017,1,1,0.00000000977838102326058,0.025211142091503,1,0.000000864539441861368,0.0000000694660705707335,1,1,1,0.000000372633561051406,1,0.993086952492797,1,1,0.828828924404135,0.963516425759679,1,1.86739691412678,1.03870041403168,1,1,1,1.06722480760539,1,0.487217474945447
"18806","RIC8B",1.5767577363465,0.143155343165195,0.429359164087944,6,"RIC8B",1,1,0.0104249343352951,0.00292859469235155,0.0000034056200920713,1,1,0.0000566388933212823,1,1,0.000527256796273176,1,0.0437168542928747,1,1,0.860062336525743,1.03217376395242,1.32170438381802,1,1,0.988976178698237,1,1,1.25478594794482,1,0.968092430016625,0.487217474945447
"15420","NR4A2",-1.58894079471013,0.143157732716931,-0.448976365248789,6,"NR4A2",1,0.0145257464599971,1,1,0.0000553521046533952,NA,0.000164886255666854,0.000000176076275385941,1,0.0232687273837833,0.00106127573746865,1,1,1,1.04936178967274,1,1,0.380398005731105,NA,1.37789146258413,1.07164615532709,1,0.935254614865458,0.290662696986808,1,1,0.487217474945447
"6900","FGF12",1.58875345429575,0.143200005636065,0.448934098946759,5,"FGF12",1,1,1,0.00000000387076193413746,0.0397424179630071,NA,1,0.0187579624652285,1,1,0.0370498454713238,1,0.0185857461214636,1,1,1,1.12824693321248,1.07981707968386,NA,1,1.00372506349669,1,1,0.984192439862543,1,0.942527612881866,0.487217474945447
"5452","DOCK8",-1.58835049075529,0.14329097085792,-0.448843175202811,4,"DOCK8",1,1,NA,0.000000000000319515849181924,1,1,1,1,1,0.0182351891814951,1,0.000382609587253611,0.0134288029365938,1,1,NA,0.864086283117491,1,1,1,1,1,0.989723220418786,1,0.968460481353261,1.02738555431612,0.487217474945447
"16409","PARP15",-1.60308558513929,0.143379305432445,-0.47129433334247,4,"PARP15",1,1,NA,0.000000535903097158584,1,NA,0.00714698946835366,0.0113602427527363,1,1,1,1,0.001493696245071,1,1,NA,0.87488533299224,1,NA,1.43277305111519,1.00924638878736,1,1,1,1,0.91282315553236,0.487217474945447
"8265","GYS1",-1.58785871575102,0.143402053743531,-0.44873219335897,4,"GYS1",0.000889931024238059,1,1,0.000000000131391655418908,1,NA,1,0.045093489325444,1,1,1,0.000118171123736537,1,1.00663136789495,1,1,0.929159481935548,1,NA,1,0.994864864927093,1,1,1,0.976888769212649,1,0.487217474945447
"25039","ZNF324",-1.58775569385995,0.143425334140878,-0.448708941154081,4,"ZNF324",0.00000345472043006427,1,0.0224142986783536,1,1,NA,1,0.000000961832444650756,1,1,0.0264018183237889,1,1,1.01791036891205,1,1.14135321305327,1,1,NA,1,0.979195171044765,1,1,0.824797630799605,1,1,0.487217474945447
"18019","PTCH1",1.57552166357071,0.143439481031254,0.429084565589721,5,"PTCH1",1,0.0484758416384147,1,0.0000000000000000227175250117334,1,1,1,1,1,0.00288390369709318,1,0.00152454167690004,0.0223810342032336,1,1.11533647871512,1,1.20050795403064,1,1,1,1,1,0.963806545046505,1,0.938904143029186,0.938349793639867,0.487217474945447
"16275","P2RY14",-1.58764584349977,0.143450161288943,-0.448684146748912,5,"P2RY14",1,1,1,0.0097319051801204,1,NA,0.00452634355953041,0.000181794819533266,1,1,0.0386415368418092,0.0141188413298214,1,1,1,1,0.889294628705285,1,NA,2.2277901072498,1.00621463893232,1,1,0.730019191481458,1.05169269216619,1,0.487217474945447
"136","ABRAXAS1",-1.60267084583388,0.1434710052371,-0.471199478028407,5,"ABRAXAS1",NA,1,NA,0.00239411861132597,0.000677807290049629,1,1,0.000000121319204759265,1,1,0.00101032280549021,0.000000000485263099915391,1,NA,1,NA,0.918063333322755,1.12569873461925,1,1,1.06728198324968,1,1,0.816615688209176,1.10988862611408,1,0.487217474945447
"6640","FAM89A",-1.58742880615632,0.14349922482247,-0.448635156045447,6,"FAM89A",0.00141740532633765,1,NA,1,0.0120168516292237,1,0.0101257306435261,0.00000000227936501125997,1,1,0.0357684599489222,0.0000367292005086877,1,1.00894367307671,1,NA,1,1.10813827219548,1,1.21772518627671,1.04569873058525,1,1,0.773154362416107,1.04345426515355,1,0.487217474945447
"23067","TOB2",-1.5751236328433,0.14353108183324,-0.428996116141795,4,"TOB2",1,1,1,0.00000000230631948489573,0.00833630879656013,1,1,1,1,0.026360128962482,1,0.00000754182751242928,1,1,1,1,0.874020222367504,0.851821730897866,1,1,1,1,0.990712305234138,1,0.969669537597315,1,0.487217474945447
"3811","CKAP2",-1.57497438412186,0.14356544236842,-0.428962947262138,6,"CKAP2",1,0.0183233533361514,1,0.00000030564828197879,0.000198072129572501,1,1,0.000000000725969353047892,1,1,0.0148244228991758,0.023791518431861,1,1,0.964291041083663,1,0.840888599947831,1.26603926215392,1,1,1.03590360225631,1,1,0.405980423792621,1.02826135489993,1,0.487217474945447
"17511","PPM1K",-1.58709507111519,0.143574698058604,-0.448559815890114,8,"PPM1K",0.000094468698004575,1,NA,0.00000000000047512601386012,0.00000000913040502572232,0.00319508417878074,1,0.0000000152804726369623,1,0.0402358822835142,0.0335505993653383,0.0275241696000172,1,0.990090145581106,1,NA,0.880805902840895,0.636249554202917,0.977323046133572,1,1.0361135015978,1,0.982748879714156,0.745088259361727,0.982557870348024,1,0.487217474945447
"22233","TCTN1",-1.58700849764052,0.143594282143814,-0.448540270503556,6,"TCTN1",1,1,1,0.000968765493250477,0.0000141703761622123,NA,0.00000347731717978341,0.000307109517198832,1,1,0.000920047746727248,0.000316598307518797,1,1,1,1,0.961150199960495,1.11765648363831,NA,1.46310315126302,0.979475055952933,1,1,0.778724452105393,0.981525652937675,1,0.487217474945447
"12669","LRRC8E",1.58692743226406,0.143612622366656,0.448521968077375,4,"LRRC8E",1,1,1,0.0000000857356010139515,0.00242690569125048,NA,1,0.000000000229628735414221,1,0.0333279408905309,1,1,1,1,1,1,1.11677995662906,1.12334748996771,NA,1,0.988122707464747,1,1.03658341830476,1,1,1,0.487217474945447
"5612","DUSP12",-1.57466641044786,0.143636367816885,-0.428894498030744,7,"DUSP12",0.00109534584407573,1,1,0.0000000000000367087265509697,0.0211683479623132,1,1,0.000100530370438035,1,0.0156055967924666,1,0.00245854103716406,0.0394413766846061,0.989238423370709,1,1,0.902684499328341,1.05267652135333,1,1,1.01840085250304,1,0.978228780471766,1,1.01907206868347,0.979500419149514,0.487217474945447
"16250","OXCT1",-1.57466453793177,0.143636799145602,-0.428894081828784,4,"OXCT1",1,1,1,0.000000023451732997429,0.00346386897257254,1,1,1,0.0229792834121847,1,0.000956573348777892,1,1,1,1,1,0.872947434821279,1.1348212472038,1,1,1,0.931788868057701,1,0.744755970924195,1,1,0.487217474945447
"1465","ATF7IP",1.57416607559369,0.143751658789858,0.428783279475038,6,"ATF7IP",1,1,1,1,0.00289306550915012,0.0188759324877887,0.0485362773284935,0.0330939888372471,1,1,0.0021850716051093,0.000344633952697351,1,1,1,1,1,0.875608105918863,0.986946891887477,0.787638686338,0.995238877364964,1,1,1.23373632700058,0.986566540565994,1,0.487217474945447
"22152","TBX2",1.58630622943552,0.143753232064627,0.448381698116323,4,"TBX2",0.027750076942699,1,1,0.000000000000622132342117214,1,NA,1,1,1,1,0.0177809403567297,0.0301110891349718,1,0.996773788971417,1,1,1.15329389128756,1,NA,1,1,1,1,0.951617873651772,0.979232416247918,1,0.487217474945447
"6789","FBXO7",1.5741485401554,0.143755700905949,0.428779381199588,7,"FBXO7",1,1,1,0.000000064206796210917,0.00167851354233116,1,0.00287552461314075,0.00231254402715862,1,0.000262490935535051,1,0.00056355441553872,0.020214619854742,1,1,1,1.06152120729023,0.960954517508739,1,0.614648514864489,1.05510285688666,1,1.0124733015174,1,0.975691834566573,1.0371908328549,0.487217474945447
"19229","RPS27L",1.57321468332259,0.143971108990669,0.428571742367255,6,"RPS27L",0.0000000088805808022526,1,1,0.0000000104284886572892,0.00000998078714354312,1,1,1,1,1,0.00609255740422914,0.000000197792630822846,0.0117934243176195,0.929628599328891,1,1,1.13838782618136,1.1028052798826,1,1,1,1,1,1.24620865781757,1.13036268705636,0.987622055605004,0.487761685700411
"5490","DPM3",1.57309800097111,0.143998043339216,0.428545793801586,4,"DPM3",1,1,1,0.0131911575181958,1,1,1,0.0000000280675477432251,1,1,0.001644532833283,0.00462679212296654,1,1,1,1,1.0314487130608,1,1,1,0.976535268742266,1,1,1.2673580594129,1.01774243235514,1,0.487761685700411
"20255","SLC24A4",1.58496351060901,0.14405757376546,0.448078393887177,6,"SLC24A4",0.00136753486586107,1,NA,0.000000513813549677247,1,1,1,0.0000326225020385483,0.0140166417451066,1,0.00105079995806756,0.0230406678327213,1,1.01119951084788,1,NA,1.09018049056977,1,1,1,0.988999736285204,1.05167681681348,1,1.50922448979592,1.03017717060269,1,0.487781796191273
