"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","HypPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","HypFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"7770","GABPB1-IT1",-2.80397689645613,0.0263731110895653,-0.72733019461161,4,"GABPB1-IT1",NA,1,1,0.000000000299635172024469,0.000256034366982886,1,NA,NA,NA,NA,1,0.000934710394093108,1,0.00496840476389316,NA,1,1,0.897277797315753,0.868902047321169,1,NA,NA,NA,NA,1,0.631228760507959,1,0.908938419830325,0.399260802353702
"13843","MBTPS1",-2.52946895845419,0.0264451966582744,-0.589714125204372,4,"MBTPS1",0.00954121731017919,1,1,0.000000000403655830431868,0.0328398320897224,1,1,0.0110991225402016,1,1,1,1,1,1,1.00752929424542,1,1,0.92778625349081,0.972104189456043,1,1,0.993090684718384,1,1,1,1,1,1,0.399260802353702
"1579","ATP1A1",2.52908115665501,0.0264640461381761,0.589655150967863,6,"ATP1A1",1,0.0161810972478456,1,0.00000000015735746090647,0.00000000196107718708624,1,1,0.000000000000000000125470479793359,1,1,1,0.0162441923433548,0.000237859936144583,1,1,0.989287412629109,1,1.1020762312656,1.17757644979633,1,1,0.975165339800217,1,1,1,1.15845971516381,0.983294920099494,1,0.399260802353702
"3966","CHERP",-2.52884214806843,0.0264756698894867,-0.589618799483645,6,"CHERP",1,1,1,0.00000000000000000323914835956185,0.0441988556671484,1,1,1,1,1,0.00413283761008482,0.0434487202759416,0.0000000000276476907488871,0.00175584785419182,1,1,1,0.861709674357933,0.974837598476954,1,1,1,1,1,0.990446869211782,0.930733910425292,0.963306394168977,1.04259940113647,0.399260802353702
"6254","ELF1",-2.52846487184494,0.0264940281450872,-0.589561411195211,4,"ELF1",1,1,0.0185079417330914,0.0000000000183721603463862,1,1,1,1,1,1,1,0.0000183043624617927,0.000438377045155385,1,1,1,0.926532744212823,0.855588027035001,1,1,1,1,1,1,1,0.763758653598534,0.975964577800132,1,0.399260802353702
"6597","EVC",2.55963402369686,0.0265358988728221,0.610967283482304,5,"EVC",0.0324191985848547,1,1,0.0000000000301759699369222,0.0156723793677438,NA,1,0.00359784065522428,1,1,1,1,0.0125782055763725,1,0.996888843059685,1,1,1.12053894922252,1.07161731849843,NA,1,1.00526912903058,1,1,1,1,0.976234751127107,1,0.399260802353702
"14831","MLLT10",-2.5272015888106,0.0265555896653761,-0.589369185511181,7,"MLLT10",1,1,1,0.000000000113151410014121,0.00152157141672193,1,0.0248232104275182,0.000688779255047883,1,1,0.0160018236312062,0.0005173474554516,0.00000636860486768603,1,1,1,1,0.85616011532113,0.935366819709599,1,1.19172341330883,1.0126758349101,1,1,0.95906169316885,0.376778783958603,1.0434554584752,1,0.399260802353702
"19495","REPIN1",2.52632020685077,0.0265986229927105,0.58923501195233,4,"REPIN1",0.0000200401565871927,1,1,0.000000000000154320573807756,1,1,1,0.00438710870200678,1,1,1,1,0.00000000000287179201608756,1,1.01494604286504,1,1,1.1711377680461,1,1,1,0.987149979921438,1,1,1,1,0.971820532920004,1,0.399260802353702
"19331","RBBP8",-2.52448512424492,0.0266884383032444,-0.588955499215809,4,"RBBP8",0.000511571154897926,1,1,0.00000707701818698356,1,1,1,0.0282075683603522,1,1,1,1,0.0000000297512647576479,1,0.989958018000957,1,1,0.886787879951821,1,1,1,1.00454261992196,1,1,1,1,1.1059203934392,1,0.399260802353702
"1858","BBIP1",-2.59557202928313,0.0266935386868315,-0.634445546407177,7,"BBIP1",NA,1,1,0.0000000071907200871173,0.0000936789566718463,1,NA,0.00000000000143857496703194,1,1,0.0428003678990236,0.0134934046557453,0.00000381698453380998,0.00130944050353744,NA,1,1,0.858350142477078,1.05759378437343,1,NA,1.0407913348034,1,1,0.995190699946615,0.759560748661087,1.06251776885768,0.943309702952599,0.399260802353702
"19054","QSOX1",2.55614203940054,0.0267014453956936,0.610444505896299,4,"QSOX1",1,1,1,0.000000000168357905072664,0.0048738288783504,NA,1,0.00000290139038585632,1,1,1,0.0023724113217909,1,1,1,1,1,1.12309884753295,1.05792696679005,NA,1,1.01795199097725,1,1,1,1.38699922057677,1,1,0.399260802353702
"13502","LYRM9",-2.55602730714208,0.0267069017543691,-0.610427316020337,4,"LYRM9",1,1,1,0.000000000153046963536572,1,NA,1,0.00957457232722686,1,1,1,0.0127153348713493,0.0264684637569343,1,1,1,1,0.884970789245243,1,NA,1,0.992163448956618,1,1,1,0.686262662164564,1.01657715190006,1,0.399260802353702
"3349","CCNB1IP1",-2.52211867463151,0.0268046960160199,-0.58859473843363,6,"CCNB1IP1",0.000382874921010146,1,1,0.00323943107329946,0.000240501699711699,0.00186783716939774,1,0.000789567516427356,1,1,1,0.00223298686253976,1,1,0.989558759295519,1,1,0.956062600267798,0.880150291992025,0.986294839932006,1,0.985210017436968,1,1,1,0.814127144298688,1,1,0.399260802353702
"6710","FAH",2.52208616182904,0.0268062967122008,0.588589779467591,5,"FAH",0.0134847425907244,1,1,0.00000000000134116639209904,1,1,1,0.00000058000126334419,1,1,1,0.033657346843471,0.0019142569587054,1,1.00716327971498,1,1,1.13283790375644,1,1,1,0.977169280060846,1,1,1,1.38645635028556,0.956911908263922,1,0.399260802353702
"3518","CD74",-2.52189870996752,0.026815527304213,-0.588561187360009,7,"CD74",1,1,0.0163131246346907,0.000000000359322562072579,1,1,0.000325118916836311,0.000000000136636132077745,1,1,0.0108312907625473,0.0101136323146885,0.000373811766795262,1,1,1,1.10033287188151,0.900012416813819,1,1,1.27457149193702,0.98797371063886,1,1,0.996251113043646,0.607810133499883,0.984771939731034,1,0.399260802353702
"24963","UPRT",-2.55334166954508,0.0268349368021973,-0.610024691188379,4,"UPRT",0.000122264965767303,1,NA,0.00000000191873583648945,1,1,0.0231104092148378,1,1,1,1,1,0.0126322233781308,1,0.990185255557242,1,NA,0.817290936913254,1,1,1.17774142622224,1,1,1,1,1,1.03004538281031,1,0.399260802353702
"17967","PLEKHF2",-2.52117797781338,0.0268510467242342,-0.588451233222962,5,"PLEKHF2",1,1,1,0.0000000142613692976156,1,1,0.0331972162558287,0.0000000047992218521534,1,1,1,0.035556429978475,0.0000366387149154105,1,1,1,1,0.748570135812893,1,1,1.46158919794669,1.02635302303276,1,1,1,0.830906794645112,1.05508503059022,1,0.399260802353702
"18051","PMAIP1",-2.52092446322069,0.0268635514060145,-0.588412549540565,5,"PMAIP1",1,1,1,0.00360959011722554,1,1,1,0.00000000491717468699009,0.0315793826746911,1,1,0.000445891147171901,0.000000274754434508047,1,1,1,1,0.825396982757382,1,1,1,1.03182941152166,1.98770002587194,1,1,0.6019921736037,1.1497918754685,1,0.399260802353702
"17675","PHF6",-2.55246496166103,0.0268768633371483,-0.609893154689723,6,"PHF6",0.0155174085640717,1,NA,0.000000276044261148376,0.000378076681680858,1,0.0102783513285687,0.0143672397776559,1,1,1,1,0.00286842201278259,1,0.997356710759494,1,NA,0.831629881979692,1.03477899577116,1,1.06177505970045,1.00446684511285,1,1,1,1,1.03945194838861,1,0.399260802353702
"5207","DCAF5",-2.55153147932519,0.0269215756941946,-0.609753044629844,7,"DCAF5",0.000414372324812818,1,NA,0.0000000000577078152168972,0.0203942355941905,0.0135607339873415,1,0.000385448717437099,1,1,1,0.000716107952395993,0.000000204664126206298,1,1.00959812611869,1,NA,0.918996262988249,0.943088929659512,0.991782978318315,1,0.988385423431861,1,1,1,0.793609443370306,0.980963728707606,1,0.399260802353702
"22919","TAGAP",-2.55089803904802,0.0269519580942546,-0.609657936502736,8,"TAGAP",0.0000161765415718898,1,NA,0.00000000649096484007868,1,1,0.0000210208062712906,0.00591242857841233,1,1,0.0499820786157815,0.00251115309165911,0.00187395444220197,0.00889742181226011,1.01654977110114,1,NA,0.852778641720167,1,1,1.28447583215701,0.983289934174282,1,1,0.993156640054693,0.629530201342282,0.979562418447707,0.960127806612507,0.399260802353702
"11026","LANCL1",-2.51826141295895,0.0269952496870234,-0.588005951621578,4,"LANCL1",1,1,1,0.000000000449917354435169,0.00000045698715275771,1,1,0.0109291081104785,1,1,1,0.0331570497661218,1,1,1,1,1,0.849703529169628,1.07283902501154,1,1,1.01037835070813,1,1,1,0.860558041928093,1,1,0.399260802353702
"2434","C19orf44",2.58885870835278,0.0270027822622756,0.6334635735328,4,"C19orf44",1,1,NA,0.00000440367085674333,1,NA,1,1,1,0.0233680305332349,0.00641586675929395,1,0.0166023025568454,1,1,1,NA,1.05153349772845,1,NA,1,1,1,0.935264098850421,0.98795841356888,1,0.981576410390108,1,0.399260802353702
"3482","CD36",2.51762514689556,0.0270268083044705,0.587908739673297,7,"CD36",0.0484882600542011,1,1,0.000000000936775646323292,0.0421840737580544,1,1,0.0014055468738135,1,1,0.00482742620422053,0.00678517371147948,0.000000333258549781017,1,0.988391736453478,1,1,1.23389278507118,1.13263081757641,1,1,0.97217547484915,1,1,1.03440070091495,1.55873853828087,1.06617425435485,1,0.399260802353702
"4004","CHORDC1",-2.51699393378147,0.0270581517280685,-0.587812274564888,5,"CHORDC1",0.0193528623489301,1,1,0.000000000000121380682002502,0.00584491670596631,1,1,0.00000000936019657274475,1,1,1,1,0.00130092547419348,1,0.995226354501615,1,1,0.745319797476686,0.908747400845225,1,1,1.02280290503264,1,1,1,1,1.02982140660234,1,0.399260802353702
"23960","TNFRSF25",2.5168008088667,0.0270677485658846,0.587782755250443,8,"TNFRSF25",0.030759641232582,0.00273563401723901,0.0458319912564132,0.0000000000000000067418614857986,1,0.000590410956086628,0.00938567873403709,1,1,1,1,0.00105002096593214,0.00250350589920188,1,1.01079859494798,0.979217821337455,1.06359120505442,1.16143330477107,1,0.959813822214533,0.840527665970335,1,1,1,1,1.58155486038698,0.974789698349155,1,0.399260802353702
"4153","CLDN3",2.54819784000782,0.0270818488319639,0.609252218608712,4,"CLDN3",1,1,1,0.0000000238765744595489,0.0018966640602794,NA,1,0.0394125505582409,1,0.00517434416590963,1,1,1,1,1,1,1,1.08685726308978,1.06403984069206,NA,1,1.00356503883423,1,0.951418605166747,1,1,1,1,0.399260802353702
"797","ALS2CL",2.54809353313989,0.0270868787338995,0.609236536393253,6,"ALS2CL",1,0.0020296589642498,1,0.0000325814146985387,0.0362372949743165,NA,1,0.00000695005937191374,1,0.0348588163004785,1,1,0.00000016867879605638,1,1,0.963573396627139,1,1.05820900724648,0.973682381579169,NA,1,0.991357091043794,1,0.965564807887021,1,1,0.953148575494018,1,0.399260802353702
"10594","KIF3A",-2.54722292256396,0.0271288972424531,-0.60910561489621,5,"KIF3A",NA,1,1,0.0000000000651695763915962,0.00478860840044442,1,1,1,1,1,0.00480903395360789,0.0327394303701632,0.0342565681690518,1,NA,1,1,0.864362477919165,1.08252094358535,1,1,1,1,1,0.973039451727371,0.736796327615366,1.03233558445174,1,0.399260802353702
"17607","PGBD2",2.58604479937197,0.0271334592350023,0.633051063912191,6,"PGBD2",1,1,NA,0.000000000302854924969461,1,NA,1,0.00563047378066426,0.0454046125371401,1,0.0397636386080766,0.00257262433406911,0.00181371217282236,1,1,1,NA,1.10593819702564,1,NA,1,1.00463278061853,0.718821761234568,1,0.973434126785758,1.30840201746832,1.04076370516385,1,0.399260802353702
"17383","PCNX4",2.58439151684954,0.0272105299595738,0.632808446437551,5,"PCNX4",0.00614261037241927,1,1,0.00000000000160104656801133,1,NA,1,0.0000258795613880084,NA,1,0.0236088853103797,0.00283238981415442,1,1,0.990925849023681,1,1,1.1724076809149,1,NA,1,0.977893162790292,NA,1,0.968979772967244,1.30769230769231,1,1,0.399260802353702
"11055","LATS1",-2.51387456869708,0.0272135658341239,-0.587335189469271,4,"LATS1",1,1,1,0.000000000090120827729225,0.0227587617099866,1,1,0.00000709208107442777,1,1,1,1,0.0297537662437211,1,1,1,1,0.761893743121869,0.967199877855487,1,1,1.0117099028492,1,1,1,1,1.02378413350631,1,0.399260802353702
"8604","GSPT1",2.51354369088811,0.0272301017399025,0.587284548067633,7,"GSPT1",1,1,1,0.000000148015894383749,0.00000525086562181859,0.0413934272422188,1,0.00270633086290842,1,1,0.0000052939014579445,0.000667807897840999,0.0000859233450847074,1,1,1,1,1.0749812251504,1.06139497594188,0.986939832786934,1,1.03363517675417,1,1,1.02520092699866,1.37079833279897,0.959491138446823,1,0.399260802353702
"24493","TSR3",2.51352779490945,0.0272308964009742,0.587282114987877,6,"TSR3",1,1,1,0.00000000000167033282437251,0.0415361473044683,0.0121505626653217,1,0.00000536300041326777,1,1,1,0.00000433851283739081,0.0180203221189599,1,1,1,1,1.20514272177178,1.02767424389311,0.989063441599903,1,0.98252447275187,1,1,1,1.54864175629227,1.01182019860628,1,0.399260802353702
"26572","ZZEF1",-2.51325290353789,0.0272446421501963,-0.587240036882626,7,"ZZEF1",0.0000224455096698414,1,1,0.0000000000095523852583438,0.0338293927421236,1,1,0.0000000000000000114387179999862,1,1,0.00741070165760848,0.000455988856516346,0.0000379504315435014,1,1.01150718233015,1,1,0.904612847248145,0.958688500979693,1,1,0.974582290895165,1,1,0.989659147363125,0.687771307570143,0.980722245390969,1,0.399260802353702
"7810","GAK",2.51312880915212,0.027250849610954,0.587221039977008,4,"GAK",0.00000396079423442905,1,1,0.00000137674875181012,1,1,1,0.000000702101976037862,1,1,1,1,0.000000000034478029922334,1,1.01663851808217,1,1,1.07582472772286,1,1,1,0.986192866768389,1,1,1,1,0.973145907596007,1,0.399260802353702
"10697","KLHL20",-2.51298653020253,0.0272579683926486,-0.587199258105525,8,"KLHL20",1,1,1,0.00000000000000150342030088406,0.00115382504119558,0.0446752120104325,0.0248813312370496,0.000367339433235228,1,1,0.038865234927454,0.000481936364571526,0.000377346054869047,1,1,1,1,0.916313173825805,0.895106257258927,0.982568316272399,1.26050560509175,1.01238361936096,1,1,0.981060165598952,0.815224782772951,1.05194946018522,1,0.399260802353702
"10979","L3MBTL2",-2.58317125157275,0.0272675542778166,-0.63262925415154,5,"L3MBTL2",1,1,NA,0.00000000168982505726419,1,NA,1,0.000000000509718068752121,1,1,1,0.0176844992923143,0.0000000000788386384262077,0.0324517287197829,1,1,NA,0.933739181157607,1,NA,1,0.972513393200924,1,1,1,0.847659160861817,0.97583357315032,0.985228130559567,0.399260802353702
"24411","TSC1",-2.5125189896536,0.0272813740323495,-0.587127672066806,6,"TSC1",0.0218928924352054,1,1,0.0000000000974539626727213,1,1,1,0.00160020402022247,1,1,0.0217183477407903,0.0486405613295644,0.0000483167660581669,1,1.0053564144734,1,1,0.937535622852044,1,1,1,1.00826720920552,1,1,0.98914236644509,0.905551291890509,0.98332383715864,1,0.399260802353702
"24308","TRIM59",-2.58242283513469,0.0273025873069535,-0.63251930115432,4,"TRIM59",NA,1,NA,0.0000000189435853918658,0.0132758199818836,1,1,1,1,1,1,0.0246903025175286,0.032503812638823,1,NA,1,NA,0.766888170770877,1.12065172659086,1,1,1,1,1,1,0.610407689758038,1.04028856476923,1,0.399260802353702
"17566","PEX3",-2.54335083705593,0.0273165531604771,-0.608522731111505,4,"PEX3",NA,1,1,0.0000000030098376730046,1,0.00813354958505549,1,0.0434448906787339,1,1,1,1,0.0283745262906157,1,NA,1,1,0.736408918254666,1,0.973538316209858,1,1.00282710281006,1,1,1,1,1.02367808268156,1,0.399260802353702
"13856","MCEE",-2.54224430769131,0.0273704134284013,-0.608355978677931,4,"MCEE",0.00000937929758716797,1,NA,0.000837143062207571,0.000185453276776938,1,1,1,1,1,1,1,0.000000358486695079581,1,0.983814653057348,1,NA,0.924213860657804,0.940105087433357,1,1,1,1,1,1,1,1.06903247785736,1,0.399260802353702
"3960","CHD8",2.50973331302094,0.0274212336175381,0.586700866071215,5,"CHD8",0.000104794272411287,1,1,0.0000316431603792078,0.00859131120481511,1,1,0.00746468024302678,1,1,1,1,0.0000000131502758140344,1,1.01614926783959,1,1,1.04900458836636,1.07167506673805,1,1,1.01613167002437,1,1,1,1,0.962678818175053,1,0.399260802353702
"20782","SFI1",-2.50943035364777,0.0274364861318777,-0.586654418803648,6,"SFI1",1,1,1,0.00000000188414411669588,1,0.00394105138744605,1,0.000111162946760405,1,0.00901758501286318,1,0.038987589630301,0.0000170166000579618,1,1,1,1,0.916150690072748,1,0.981316929941278,1,1.00587438136558,1,1.03562224327783,1,0.794967320261438,0.968223449676524,1,0.399260802353702
"17454","PDE6D",-2.50895890052469,0.0274602378696642,-0.586582127928467,5,"PDE6D",1,1,1,0.0000000000000123288832548383,0.0000148367515334121,1,1,0.000224911681295303,1,1,1,0.00001296141485529,0.0000077148774826697,1,1,1,1,0.886281879409754,1.08643275734988,1,1,0.978625848693566,1,1,1,0.814600251151109,1.01943605266254,1,0.399260802353702
"1178","ARAF",-2.50806348291954,0.0275054038757577,-0.586444789299185,7,"ARAF",0.000329279723138953,1,1,0.00104620772937349,0.0024925298920503,0.0366353141524021,1,0.00000720028882654317,1,1,1,0.00152002786317327,0.000195719671575188,1,1.01085508119866,1,1,0.940463212499634,0.945091612205022,0.984017605982641,1,1.01149945320634,1,1,1,0.779796562609611,1.052045253772,1,0.399260802353702
"15577","NBAS",2.50791424712544,0.0275129385313328,0.586421894681349,4,"NBAS",1,1,1,0.0000000000780850067308345,0.0169229001308289,1,1,0.0000132189476975233,1,1,1,1,0.0000872820408016404,1,1,1,1,1.13783118059441,1.05339079330364,1,1,0.986713798864323,1,1,1,1,0.97788262503543,1,0.399260802353702
"17842","PKD2",-2.5076328971418,0.0275271488551088,-0.586378728288893,5,"PKD2",1,1,1,0.00000158185425077204,0.00468742267061488,1,1,0.00000000951889057318771,1,1,0.0362376715416549,1,0.00000036835068643782,1,1,1,1,0.78310071857264,0.88735101198444,1,1,1.01417052903582,1,1,0.952470299461903,1,1.0779124890953,1,0.399260802353702
"20804","SFXN1",-2.50625465631731,0.0275968636000823,-0.586167198171415,6,"SFXN1",1,1,1,0.00000000000369609972142516,0.0000000148411031635184,1,1,0.000747345370194161,1,1,0.0129614046787331,0.000280479820273468,0.00103387668256087,1,1,1,1,0.827518131282913,0.849319361207387,1,1,1.0109592001078,1,1,0.988385429555267,0.463022253060415,0.971991298790421,1,0.399260802353702
"6449","EPPK1",2.53724329699478,0.0276151400506843,0.607601327522821,4,"EPPK1",1,1,1,0.00000000000000455199459299022,1,NA,1,1,1,1,0.0177491531489852,0.0432819377953502,0.000307853991989883,1,1,1,1,1.15280569141883,1,NA,1,1,1,1,0.970217969018793,1.44945963127781,0.935521490690358,1,0.399260802353702
"17213","PART1",2.5747360184121,0.0276650012674305,0.63138778260823,4,"PART1",1,1,1,0.000000223548094222192,1,NA,1,0.00000525002236997873,NA,1,1,1,0.034553551251718,0.0370254102500663,1,1,1,1.11091896546826,1,NA,1,1.01049912247859,NA,1,1,1,0.98257433559382,1.04960453788069,0.399260802353702
"5459","DGKD",-2.50447097872051,0.0276873408973302,-0.585893264231427,7,"DGKD",0.0267249891705323,1,1,0.00000166348057256174,0.0247492756671766,0.00685185429354976,1,0.0000603474798848414,1,1,1,0.0478251526334308,0.000000000346859459817495,1,1.00551204885002,1,1,0.957798420633062,0.931938362840134,0.988572135053489,1,0.982180297499273,1,1,1,0.876682839319933,0.973556934487007,1,0.399260802353702
"5310","DDX27",2.50381769958785,0.0277205505883676,0.585792884537532,5,"DDX27",1,0.00624059538291243,1,0.00166802011021054,1,1,1,0.0000000329705860553863,1,1,1,1,0.00000000086077381267764,0.00124884240863497,1,0.987858324936696,1,1.03761551095454,1,1,1,1.02228792051219,1,1,1,1,0.974851346904985,0.976110837229359,0.399260802353702
"12198","LLPH",2.50368883924873,0.0277271058178691,0.585773081300682,7,"LLPH",0.000000000053579129863462,1,1,0.0000000978291255040082,0.00742813188881353,1,1,0.0000000416314446513671,1,1,0.0281603399542507,0.000218881047331444,0.000000479736877096196,1,0.978261576585402,1,1,1.1108726155927,1.08214197206972,1,1,1.02650614163561,1,1,0.962945275970808,1.32620871376923,1.04048595189096,1,0.399260802353702
"288","ACTL7A",2.53456195417494,0.0277472354788792,0.607196034629538,4,"ACTL7A",0.00379300130843801,1,1,0.00121218431550193,1,NA,1,0.0287796026657541,1,1,1,1,0.0123786258712781,1,0.996889218288032,1,1,1.04039254440567,1,NA,1,1.00317337317878,1,1,1,1,0.972156283821661,1,0.399260802353702
"13608","MAIP1",-2.53354310921295,0.0277975908525992,-0.607041908816629,5,"MAIP1",0.0164883895634729,1,1,0.00000205420562494231,1,1,1,0.0348969063000863,NA,1,0.0209836394993517,1,0.00000066558841751956,1,0.993575476276459,1,1,0.910601257736584,1,1,1,1.00826768901615,NA,1,0.984933794841047,1,1.03455506841193,1,0.399260802353702
